price_per_sqm,down_payment_pct,subcity,district,sqm,lon,lat,amenities_within_0.5km,amenities_within_1.0km,amenities_within_2.0km,amenities_within_3.0km,amenities_within_4.0km,amenities_within_5.0km,roads_within_0.5km,roads_within_1.0km,roads_within_2.0km,roads_within_3.0km,roads_within_4.0km,roads_within_5.0km,dist_to_meskel_km,dist_to_bole_km,neighborhood_cluster,amenity_diversity_2km
37777.0,50.0,Yeka,7.0,1615.0,38.781542148255646,9.022844108010592,35,118,391,832,1393,1728,147.0,619.0,1939.0,3710.0,6920.0,10665.0,3.2150327347303422,5.086102699410202,5,43
21550.0,100.0,Akaki Kality,9.0,586.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0,16.390488571348776,10.403139734210335,11,14
18100.0,100.0,Akaki Kality,9.0,586.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0,16.390488571348776,10.403139734210335,11,14
21312.55,100.0,Akaki Kality,9.0,586.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0,16.390488571348776,10.403139734210335,11,14
18500.0,100.0,Akaki Kality,9.0,511.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0,16.390488571348776,10.403139734210335,11,14
26000.0,100.0,Akaki Kality,9.0,511.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0,16.390488571348776,10.403139734210335,11,14
25125.75,100.0,Akaki Kality,9.0,511.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0,16.390488571348776,10.403139734210335,11,14
46100.0,100.0,Akaki Kality,4.0,132.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
31529.0,100.0,Akaki Kality,4.0,132.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
36519.12,100.0,Akaki Kality,4.0,132.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
42107.07,100.0,Akaki Kality,4.0,132.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
29385.0,100.0,Akaki Kality,4.0,132.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
27160.0,100.0,Akaki Kality,4.0,132.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
42111.0,100.0,Akaki Kality,4.0,173.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
26026.26,100.0,Akaki Kality,4.0,173.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
25456.25,100.0,Akaki Kality,4.0,173.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
44700.0,100.0,Akaki Kality,4.0,170.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
21150.0,100.0,Akaki Kality,4.0,170.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
17286.0,100.0,Akaki Kality,4.0,170.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
17621.0,100.0,Akaki Kality,4.0,609.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
16100.0,100.0,Akaki Kality,4.0,609.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
8550.0,100.0,Akaki Kality,4.0,609.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
17321.0,100.0,Akaki Kality,4.0,803.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
12880.0,100.0,Akaki Kality,4.0,803.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
12100.0,100.0,Akaki Kality,4.0,803.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
27000.0,100.0,Akaki Kality,4.0,667.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
15657.0,100.0,Akaki Kality,4.0,667.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
13000.0,100.0,Akaki Kality,4.0,667.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
28333.0,100.0,Akaki Kality,4.0,714.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
16629.0,100.0,Akaki Kality,4.0,714.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
8000.0,100.0,Akaki Kality,4.0,714.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
29008.25,100.0,Akaki Kality,4.0,606.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
26733.0,100.0,Akaki Kality,4.0,606.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
21550.0,100.0,Akaki Kality,4.0,606.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
23200.0,100.0,Akaki Kality,1.0,540.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0,17.12043187299996,12.094209608271989,4,21
16000.0,100.0,Akaki Kality,1.0,540.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0,17.12043187299996,12.094209608271989,4,21
10088.0,100.0,Akaki Kality,1.0,540.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0,17.12043187299996,12.094209608271989,4,21
30160.0,100.0,Akaki Kality,1.0,473.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0,17.12043187299996,12.094209608271989,4,21
18777.0,100.0,Akaki Kality,1.0,473.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0,17.12043187299996,12.094209608271989,4,21
18300.0,100.0,Akaki Kality,1.0,473.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0,17.12043187299996,12.094209608271989,4,21
23226.0,100.0,Akaki Kality,1.0,412.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0,17.12043187299996,12.094209608271989,4,21
29500.0,100.0,Akaki Kality,1.0,412.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0,17.12043187299996,12.094209608271989,4,21
10990.62,100.0,Akaki Kality,1.0,412.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0,17.12043187299996,12.094209608271989,4,21
42251.21,100.0,Akaki Kality,1.0,154.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0,17.12043187299996,12.094209608271989,4,21
33333.33,100.0,Akaki Kality,1.0,154.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0,17.12043187299996,12.094209608271989,4,21
37121.0,100.0,Akaki Kality,1.0,154.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0,17.12043187299996,12.094209608271989,4,21
45621.19,100.0,Akaki Kality,1.0,127.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0,17.12043187299996,12.094209608271989,4,21
32283.46,100.0,Akaki Kality,1.0,127.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0,17.12043187299996,12.094209608271989,4,21
45012.0,100.0,Akaki Kality,1.0,127.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0,17.12043187299996,12.094209608271989,4,21
31520.0,100.0,Akaki Kality,4.0,217.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
21510.0,100.0,Akaki Kality,4.0,217.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
21200.0,100.0,Akaki Kality,4.0,217.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
25699.0,100.0,Akaki Kality,4.0,1309.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
9950.5,100.0,Akaki Kality,4.0,1309.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
9629.0,100.0,Akaki Kality,4.0,1309.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
26301.0,100.0,Akaki Kality,4.0,1309.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
13233.0,100.0,Akaki Kality,4.0,1225.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
11493.83,100.0,Akaki Kality,4.0,1225.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
25215.0,100.0,Akaki Kality,4.0,244.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
25000.0,100.0,Akaki Kality,4.0,244.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
41113.0,100.0,Akaki Kality,4.0,244.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
27659.0,100.0,Akaki Kality,4.0,250.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
20100.0,100.0,Akaki Kality,4.0,250.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
10000.0,100.0,Akaki Kality,4.0,250.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
27621.0,100.0,Akaki Kality,4.0,350.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
25511.0,100.0,Akaki Kality,4.0,350.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
25000.0,100.0,Akaki Kality,4.0,350.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
26775.0,100.0,Akaki Kality,4.0,350.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
17000.0,100.0,Akaki Kality,4.0,350.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
12910.0,100.0,Akaki Kality,4.0,350.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
26109.0,100.0,Akaki Kality,2.0,1728.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
18619.0,100.0,Akaki Kality,2.0,1728.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
14557.0,100.0,Akaki Kality,2.0,1728.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
21557.0,100.0,Akaki Kality,2.0,958.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
20799.0,100.0,Akaki Kality,2.0,958.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
17021.0,100.0,Akaki Kality,2.0,958.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
25000.0,100.0,Akaki Kality,2.0,199.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
28550.0,100.0,Akaki Kality,2.0,199.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
20200.0,100.0,Akaki Kality,2.0,199.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
19800.0,100.0,Akaki Kality,2.0,202.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
26177.77,100.0,Akaki Kality,2.0,202.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
28000.0,100.0,Akaki Kality,2.0,202.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
22621.0,100.0,Akaki Kality,2.0,204.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
22000.0,100.0,Akaki Kality,2.0,204.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
17000.0,100.0,Akaki Kality,2.0,204.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
30299.0,100.0,Akaki Kality,2.0,260.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
24700.0,100.0,Akaki Kality,2.0,260.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
34000.0,100.0,Akaki Kality,2.0,260.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
45121.19,100.0,Akaki Kality,2.0,148.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
41550.0,100.0,Akaki Kality,2.0,148.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
35100.0,100.0,Akaki Kality,2.0,148.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
45600.0,100.0,Akaki Kality,2.0,147.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
45083.5,100.0,Akaki Kality,2.0,147.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
49110.0,100.0,Akaki Kality,2.0,147.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
33520.0,100.0,Akaki Kality,2.0,145.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
31513.0,100.0,Akaki Kality,2.0,145.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
31500.0,100.0,Akaki Kality,2.0,145.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
33621.0,100.0,Akaki Kality,2.0,142.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
28212.0,100.0,Akaki Kality,2.0,142.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
27988.0,100.0,Akaki Kality,2.0,142.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
38735.0,100.0,Akaki Kality,2.0,142.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
35629.0,100.0,Akaki Kality,2.0,142.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
31160.0,100.0,Akaki Kality,2.0,142.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
25725.33,100.0,Akaki Kality,2.0,549.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
21000.0,100.0,Akaki Kality,2.0,549.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
15331.87,100.0,Akaki Kality,2.0,549.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
21110.0,100.0,Akaki Kality,2.0,533.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
14619.0,100.0,Akaki Kality,2.0,533.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
21150.0,100.0,Akaki Kality,2.0,533.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
28127.0,100.0,Akaki Kality,2.0,1439.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
16621.0,100.0,Akaki Kality,2.0,1439.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
14100.98,100.0,Akaki Kality,2.0,1439.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
14100.98,100.0,Akaki Kality,2.0,1337.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
17000.0,100.0,Akaki Kality,2.0,1337.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
11594.0,100.0,Akaki Kality,2.0,1337.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
25021.0,100.0,Akaki Kality,2.0,145.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
20170.0,100.0,Akaki Kality,2.0,145.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
14023.0,100.0,Akaki Kality,2.0,145.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
32999.0,100.0,Akaki Kality,2.0,145.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
27100.0,100.0,Akaki Kality,2.0,145.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
21030.0,100.0,Akaki Kality,2.0,145.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
40271.25,100.0,Akaki Kality,2.0,144.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
28675.0,100.0,Akaki Kality,2.0,144.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
28645.0,100.0,Akaki Kality,2.0,144.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
28888.0,100.0,Akaki Kality,2.0,148.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
27150.0,100.0,Akaki Kality,2.0,148.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
35653.0,100.0,Akaki Kality,2.0,148.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
32298.99,100.0,Akaki Kality,2.0,144.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
31500.0,100.0,Akaki Kality,2.0,144.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
27800.99,100.0,Akaki Kality,2.0,144.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
37511.0,100.0,Akaki Kality,2.0,148.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
37290.0,100.0,Akaki Kality,2.0,148.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
30558.0,100.0,Akaki Kality,2.0,148.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
28210.0,100.0,Akaki Kality,2.0,144.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
27100.0,100.0,Akaki Kality,2.0,144.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
31112.5,100.0,Akaki Kality,2.0,144.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
29100.0,100.0,Akaki Kality,2.0,148.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0,19.600027975680334,14.596536746406308,9,7
