price_per_sqm,down_payment_pct,subcity,district,sqm,lon,lat,amenities_within_0.5km,amenities_within_1.0km,amenities_within_2.0km,amenities_within_3.0km,amenities_within_4.0km,amenities_within_5.0km,roads_within_0.5km,roads_within_1.0km,roads_within_2.0km,roads_within_3.0km,roads_within_4.0km,roads_within_5.0km
37959.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
48175.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
46200.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
42850.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41101.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
40000.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
37500.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41230.6,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
40000.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
38285.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
43100.5,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
42100.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41828.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41513.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41101.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
35000.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
43210.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41300.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41100.5,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
62660.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
47314.19,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
42150.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41101.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41000.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
38700.0,100.0,Nefas - Silk Lafto,1.0,175.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
48414.0,100.0,Nefas - Silk Lafto,1.0,176.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
42175.0,100.0,Nefas - Silk Lafto,1.0,176.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41000.0,100.0,Nefas - Silk Lafto,1.0,176.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
53100.0,100.0,Nefas - Silk Lafto,1.0,227.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
49000.0,100.0,Nefas - Silk Lafto,1.0,227.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
45000.0,100.0,Nefas - Silk Lafto,1.0,227.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
45000.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
35750.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
25000.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
45200.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
36100.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
38122.0,90.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
32228.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
31950.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
37876.0,76.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
36000.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
33150.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
24000.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
81200.0,50.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
44444.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41255.5,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
50016.21,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
35716.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
32301.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
44278.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
43500.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
35012.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
45000.0,100.0,Nefas - Silk Lafto,1.0,232.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
44200.0,100.0,Nefas - Silk Lafto,1.0,232.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
36700.0,100.0,Nefas - Silk Lafto,1.0,232.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
52400.0,100.0,Nefas - Silk Lafto,1.0,125.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
65111.5,40.0,Nefas - Silk Lafto,1.0,125.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
32000.0,100.0,Nefas - Silk Lafto,1.0,125.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
51500.0,65.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
47050.0,70.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41250.0,80.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
51000.0,65.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
38010.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
36200.0,65.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
43319.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
36100.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
35111.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
45102.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41880.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41218.21,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
39150.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
33380.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
25000.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41620.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
61000.0,40.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
47300.5,70.25,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
76638.0,40.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
42270.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
40227.21,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
48270.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
43200.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
37336.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
43220.35,100.0,Nefas - Silk Lafto,1.0,177.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
36700.0,100.0,Nefas - Silk Lafto,1.0,177.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
52000.0,52.0,Nefas - Silk Lafto,1.0,177.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
50552.0,100.0,Nefas - Silk Lafto,1.0,222.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
45000.0,100.0,Nefas - Silk Lafto,1.0,222.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
36112.0,70.0,Nefas - Silk Lafto,1.0,222.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
43114.0,65.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
46000.0,50.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
36000.0,80.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
45755.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
27654.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
36000.0,60.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
21000.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
20000.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
16500.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
55000.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
46200.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41100.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41873.93,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
60000.0,40.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
32254.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
46555.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
32127.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
30040.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
55959.0,70.0,Nefas - Silk Lafto,1.0,211.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41000.0,100.0,Nefas - Silk Lafto,1.0,211.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
39700.0,100.0,Nefas - Silk Lafto,1.0,211.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
47000.0,100.0,Nefas - Silk Lafto,1.0,144.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
38000.0,100.0,Nefas - Silk Lafto,1.0,144.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
32000.0,100.0,Nefas - Silk Lafto,1.0,144.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
51300.0,100.0,Nefas - Silk Lafto,1.0,122.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
51112.0,100.0,Nefas - Silk Lafto,1.0,122.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
64216.0,60.0,Nefas - Silk Lafto,1.0,122.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
39955.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
42214.0,70.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41100.0,51.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
45755.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41804.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
48180.0,80.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
51200.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
36787.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
42214.0,70.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
59100.0,91.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
40119.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
48150.0,50.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
45810.0,81.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
26611.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
28000.0,40.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
45000.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
51121.0,50.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
31119.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
66483.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
50000.0,90.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
44200.0,100.0,Nefas - Silk Lafto,1.0,150.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
59959.0,90.0,Nefas - Silk Lafto,1.0,156.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
42667.0,100.0,Nefas - Silk Lafto,1.0,156.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
41665.0,100.0,Nefas - Silk Lafto,1.0,156.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0
48205.0,100.0,Kirkos,8.0,963.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
31321.0,100.0,Kirkos,8.0,963.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
42177.0,56.0,Kirkos,8.0,963.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
94200.0,100.0,Kirkos,8.0,1094.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
77110.0,100.0,Kirkos,8.0,1094.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
101355.0,50.0,Kirkos,8.0,1094.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
86700.0,100.0,Kirkos,8.0,1274.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
58500.0,100.0,Kirkos,8.0,1274.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
65200.0,70.0,Kirkos,8.0,1274.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
102150.0,93.0,Kirkos,8.0,780.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
78100.0,100.0,Kirkos,8.0,780.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
53513.0,100.0,Kirkos,8.0,780.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
92455.0,55.0,Kirkos,8.0,649.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
62428.62,100.0,Kirkos,8.0,649.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
51300.0,100.0,Kirkos,8.0,649.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
218000.0,40.0,Kirkos,8.0,615.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
120899.0,100.0,Kirkos,8.0,615.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
110100.0,100.0,Kirkos,8.0,615.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
265000.0,45.0,Kirkos,8.0,609.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
115021.29,100.0,Kirkos,8.0,609.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
102024.0,100.0,Kirkos,8.0,609.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
67250.0,100.0,Kirkos,8.0,1487.0,38.76926045628582,9.014535142559252,43,130,600,1204,1602,1869,112.0,501.0,2047.0,4545.0,7530.0,10794.0
