price_per_sqm,down_payment_pct,subcity,district,sqm
42519.19,100.0,Nefas - Silk Lafto,1,362.0
46000.0,81.0,Nefas - Silk Lafto,1,362.0
38511.0,100.0,Nefas - Silk Lafto,1,416.0
55100.0,50.0,Nefas - Silk Lafto,1,416.0
36356.0,100.0,Nefas - Silk Lafto,1,416.0
35555.0,100.0,Nefas - Silk Lafto,1,368.0
51200.0,50.0,Nefas - Silk Lafto,1,368.0
31320.0,100.0,Nefas - Silk Lafto,1,368.0
45000.0,100.0,Nefas - Silk Lafto,1,250.0
41111.0,100.0,Nefas - Silk Lafto,1,250.0
40251.0,100.0,Nefas - Silk Lafto,1,250.0
43122.22,100.0,Nefas - Silk Lafto,1,250.0
42261.0,100.0,Nefas - Silk Lafto,1,250.0
41050.0,100.0,Nefas - Silk Lafto,1,250.0
42620.0,100.0,Nefas - Silk Lafto,1,250.0
42000.0,100.0,Nefas - Silk Lafto,1,250.0
40500.0,100.0,Nefas - Silk Lafto,1,250.0
48556.0,100.0,Nefas - Silk Lafto,1,250.0
42712.0,100.0,Nefas - Silk Lafto,1,250.0
42027.0,100.0,Nefas - Silk Lafto,1,250.0
42077.0,100.0,Nefas - Silk Lafto,1,250.0
41433.99,100.0,Nefas - Silk Lafto,1,250.0
35325.0,100.0,Nefas - Silk Lafto,1,250.0
46799.99,100.0,Nefas - Silk Lafto,1,308.0
39321.82,100.0,Nefas - Silk Lafto,1,308.0
35310.0,100.0,Nefas - Silk Lafto,1,308.0
92364.5,42.0,Nefas - Silk Lafto,1,406.0
51712.0,100.0,Nefas - Silk Lafto,1,406.0
69087.99,50.0,Nefas - Silk Lafto,1,406.0
51200.0,100.0,Nefas - Silk Lafto,1,150.0
46011.0,100.0,Nefas - Silk Lafto,1,150.0
44051.0,100.0,Nefas - Silk Lafto,1,150.0
46011.0,100.0,Nefas - Silk Lafto,1,150.0
37127.0,100.0,Nefas - Silk Lafto,1,150.0
40000.0,60.0,Nefas - Silk Lafto,1,150.0
51712.19,100.0,Nefas - Silk Lafto,1,150.0
47174.0,100.0,Nefas - Silk Lafto,1,150.0
47100.0,100.0,Nefas - Silk Lafto,1,150.0
85000.0,40.0,Nefas - Silk Lafto,1,150.0
47127.0,100.0,Nefas - Silk Lafto,1,150.0
41000.0,100.0,Nefas - Silk Lafto,1,150.0
53349.5,100.0,Nefas - Silk Lafto,1,150.0
51150.0,100.0,Nefas - Silk Lafto,1,150.0
47150.25,100.0,Nefas - Silk Lafto,1,150.0
56701.1,100.0,Nefas - Silk Lafto,1,150.0
51136.55,100.0,Nefas - Silk Lafto,1,150.0
50667.0,100.0,Nefas - Silk Lafto,1,150.0
43530.8,100.0,Nefas - Silk Lafto,1,150.0
42500.0,100.0,Nefas - Silk Lafto,1,150.0
41620.0,100.0,Nefas - Silk Lafto,1,150.0
46100.0,100.0,Nefas - Silk Lafto,1,154.0
40500.0,100.0,Nefas - Silk Lafto,1,154.0
36500.0,100.0,Nefas - Silk Lafto,1,154.0
65637.0,45.0,Nefas - Silk Lafto,1,259.0
38000.0,100.0,Nefas - Silk Lafto,1,259.0
36000.0,100.0,Nefas - Silk Lafto,1,259.0
47444.0,100.0,Nefas - Silk Lafto,1,150.0
61101.0,61.0,Nefas - Silk Lafto,1,150.0
32999.99,100.0,Nefas - Silk Lafto,1,150.0
52150.0,100.0,Nefas - Silk Lafto,1,150.0
42300.0,100.0,Nefas - Silk Lafto,1,150.0
36800.0,100.0,Nefas - Silk Lafto,1,150.0
52500.0,100.0,Nefas - Silk Lafto,1,150.0
51300.0,100.0,Nefas - Silk Lafto,1,150.0
51081.0,100.0,Nefas - Silk Lafto,1,150.0
46700.0,100.0,Nefas - Silk Lafto,1,150.0
46125.0,100.0,Nefas - Silk Lafto,1,150.0
38150.0,100.0,Nefas - Silk Lafto,1,150.0
54167.0,100.0,Nefas - Silk Lafto,1,150.0
43321.0,100.0,Nefas - Silk Lafto,1,150.0
62120.0,50.0,Nefas - Silk Lafto,1,150.0
52150.0,100.0,Nefas - Silk Lafto,1,150.0
37577.0,82.0,Nefas - Silk Lafto,1,150.0
27634.0,100.0,Nefas - Silk Lafto,1,150.0
54556.0,100.0,Nefas - Silk Lafto,1,150.0
45592.8,100.0,Nefas - Silk Lafto,1,150.0
45521.0,100.0,Nefas - Silk Lafto,1,150.0
51338.0,100.0,Nefas - Silk Lafto,1,150.0
56250.0,80.0,Nefas - Silk Lafto,1,150.0
37555.0,100.0,Nefas - Silk Lafto,1,150.0
45855.0,100.0,Nefas - Silk Lafto,1,150.0
41520.0,100.0,Nefas - Silk Lafto,1,150.0
41101.0,100.0,Nefas - Silk Lafto,1,150.0
49296.95,100.0,Nefas - Silk Lafto,1,150.0
70000.0,47.5,Nefas - Silk Lafto,1,150.0
39900.0,100.0,Nefas - Silk Lafto,1,150.0
52104.0,100.0,Nefas - Silk Lafto,1,150.0
51444.0,100.0,Nefas - Silk Lafto,1,150.0
42192.0,100.0,Nefas - Silk Lafto,1,150.0
46500.0,100.0,Nefas - Silk Lafto,1,150.0
43500.0,100.0,Nefas - Silk Lafto,1,150.0
43333.0,100.0,Nefas - Silk Lafto,1,150.0
42102.0,100.0,Nefas - Silk Lafto,1,150.0
41755.56,100.0,Nefas - Silk Lafto,1,150.0
41000.0,100.0,Nefas - Silk Lafto,1,150.0
48656.0,100.0,Nefas - Silk Lafto,1,145.0
48276.0,100.0,Nefas - Silk Lafto,1,145.0
48000.0,100.0,Nefas - Silk Lafto,1,145.0
52320.0,100.0,Nefas - Silk Lafto,1,156.0
48216.0,100.0,Nefas - Silk Lafto,1,156.0
42156.0,100.0,Nefas - Silk Lafto,1,156.0
47000.0,100.0,Nefas - Silk Lafto,1,214.0
46822.22,100.0,Nefas - Silk Lafto,1,214.0
46050.0,100.0,Nefas - Silk Lafto,1,214.0
102000.0,47.0,Nefas - Silk Lafto,1,150.0
52106.0,100.0,Nefas - Silk Lafto,1,150.0
51220.0,100.0,Nefas - Silk Lafto,1,150.0
50110.0,100.0,Nefas - Silk Lafto,1,146.0
46500.0,100.0,Nefas - Silk Lafto,1,146.0
43656.0,100.0,Nefas - Silk Lafto,1,146.0
52900.0,100.0,Nefas - Silk Lafto,1,261.0
45220.0,100.0,Nefas - Silk Lafto,1,261.0
42650.0,100.0,Nefas - Silk Lafto,1,261.0
55015.0,100.0,Nefas - Silk Lafto,1,164.0
51700.0,100.0,Nefas - Silk Lafto,1,164.0
45732.0,100.0,Nefas - Silk Lafto,1,164.0
41700.0,100.0,Nefas - Silk Lafto,1,250.0
65015.0,40.0,Nefas - Silk Lafto,1,250.0
37121.0,100.0,Nefas - Silk Lafto,1,250.0
41919.0,100.0,Nefas - Silk Lafto,1,250.0
45000.0,75.0,Nefas - Silk Lafto,1,250.0
36100.0,100.0,Nefas - Silk Lafto,1,250.0
43215.0,100.0,Nefas - Silk Lafto,1,250.0
41700.0,100.0,Nefas - Silk Lafto,1,250.0
44352.0,87.0,Nefas - Silk Lafto,1,250.0
61111.11,100.0,Nefas - Silk Lafto,1,250.0
46560.12,100.0,Nefas - Silk Lafto,1,250.0
42380.0,100.0,Nefas - Silk Lafto,1,250.0
55000.0,100.0,Nefas - Silk Lafto,1,250.0
45500.0,100.0,Nefas - Silk Lafto,1,250.0
44320.0,100.0,Nefas - Silk Lafto,1,250.0
40650.0,100.0,Nefas - Silk Lafto,1,202.0
40010.0,100.0,Nefas - Silk Lafto,1,202.0
37000.0,100.0,Nefas - Silk Lafto,1,202.0
46021.06,100.0,Nefas - Silk Lafto,1,175.0
48900.0,60.0,Nefas - Silk Lafto,1,175.0
35100.5,100.0,Nefas - Silk Lafto,1,175.0
43200.0,100.0,Nefas - Silk Lafto,1,175.0
41660.0,100.0,Nefas - Silk Lafto,1,175.0
40200.0,100.0,Nefas - Silk Lafto,1,175.0
48572.05,100.0,Nefas - Silk Lafto,1,175.0
42358.9,100.0,Nefas - Silk Lafto,1,175.0
42100.0,100.0,Nefas - Silk Lafto,1,175.0
51150.0,85.0,Nefas - Silk Lafto,1,175.0
45000.0,100.0,Nefas - Silk Lafto,1,175.0
43275.0,100.0,Nefas - Silk Lafto,1,175.0
49999.0,60.0,Nefas - Silk Lafto,1,175.0
53888.35,45.0,Nefas - Silk Lafto,1,175.0
37500.0,85.0,Nefas - Silk Lafto,1,175.0
45250.0,100.0,Nefas - Silk Lafto,1,175.0
37777.0,100.0,Nefas - Silk Lafto,1,175.0
48600.0,60.0,Nefas - Silk Lafto,1,175.0
51167.0,100.0,Nefas - Silk Lafto,1,175.0
43000.0,100.0,Nefas - Silk Lafto,1,175.0
39100.0,100.0,Nefas - Silk Lafto,1,175.0
69000.0,52.0,Nefas - Silk Lafto,1,175.0
44216.0,100.0,Nefas - Silk Lafto,1,175.0
42300.0,100.0,Nefas - Silk Lafto,1,175.0
53000.0,100.0,Nefas - Silk Lafto,1,175.0
44133.0,100.0,Nefas - Silk Lafto,1,175.0
40121.0,100.0,Nefas - Silk Lafto,1,175.0
37700.0,100.0,Nefas - Silk Lafto,1,255.0
52137.6,51.0,Nefas - Silk Lafto,1,255.0
34650.0,100.0,Nefas - Silk Lafto,1,255.0
75651.68,40.0,Nefas - Silk Lafto,1,267.0
40005.0,100.0,Nefas - Silk Lafto,1,267.0
39355.0,100.0,Nefas - Silk Lafto,1,267.0
47377.0,100.0,Nefas - Silk Lafto,1,175.0
45300.0,100.0,Nefas - Silk Lafto,1,175.0
37959.0,100.0,Nefas - Silk Lafto,1,175.0
48175.0,100.0,Nefas - Silk Lafto,1,175.0
46200.0,100.0,Nefas - Silk Lafto,1,175.0
42850.0,100.0,Nefas - Silk Lafto,1,175.0
41101.0,100.0,Nefas - Silk Lafto,1,175.0
40000.0,100.0,Nefas - Silk Lafto,1,175.0
37500.0,100.0,Nefas - Silk Lafto,1,175.0
41230.6,100.0,Nefas - Silk Lafto,1,175.0
40000.0,100.0,Nefas - Silk Lafto,1,175.0
38285.0,100.0,Nefas - Silk Lafto,1,175.0
43100.5,100.0,Nefas - Silk Lafto,1,175.0
42100.0,100.0,Nefas - Silk Lafto,1,175.0
41828.0,100.0,Nefas - Silk Lafto,1,175.0
41513.0,100.0,Nefas - Silk Lafto,1,175.0
41101.0,100.0,Nefas - Silk Lafto,1,175.0
35000.0,100.0,Nefas - Silk Lafto,1,175.0
43210.0,100.0,Nefas - Silk Lafto,1,175.0
41300.0,100.0,Nefas - Silk Lafto,1,175.0
41100.5,100.0,Nefas - Silk Lafto,1,175.0
62660.0,100.0,Nefas - Silk Lafto,1,175.0
47314.19,100.0,Nefas - Silk Lafto,1,175.0
42150.0,100.0,Nefas - Silk Lafto,1,175.0
41101.0,100.0,Nefas - Silk Lafto,1,175.0
41000.0,100.0,Nefas - Silk Lafto,1,175.0
38700.0,100.0,Nefas - Silk Lafto,1,175.0
48414.0,100.0,Nefas - Silk Lafto,1,176.0
42175.0,100.0,Nefas - Silk Lafto,1,176.0
41000.0,100.0,Nefas - Silk Lafto,1,176.0
53100.0,100.0,Nefas - Silk Lafto,1,227.0
49000.0,100.0,Nefas - Silk Lafto,1,227.0
45000.0,100.0,Nefas - Silk Lafto,1,227.0
45000.0,100.0,Nefas - Silk Lafto,1,150.0
35750.0,100.0,Nefas - Silk Lafto,1,150.0
25000.0,100.0,Nefas - Silk Lafto,1,150.0
45200.0,100.0,Nefas - Silk Lafto,1,150.0
36100.0,100.0,Nefas - Silk Lafto,1,150.0
38122.0,90.0,Nefas - Silk Lafto,1,150.0
32228.0,100.0,Nefas - Silk Lafto,1,150.0
31950.0,100.0,Nefas - Silk Lafto,1,150.0
37876.0,76.0,Nefas - Silk Lafto,1,150.0
36000.0,100.0,Nefas - Silk Lafto,1,150.0
33150.0,100.0,Nefas - Silk Lafto,1,150.0
24000.0,100.0,Nefas - Silk Lafto,1,150.0
81200.0,50.0,Nefas - Silk Lafto,1,150.0
44444.0,100.0,Nefas - Silk Lafto,1,150.0
41255.5,100.0,Nefas - Silk Lafto,1,150.0
